,Aerobic,Anaerobic,Contains_Mobile_Elements,Facultatively_Anaerobic,Forms_Biofilms,Gram_Negative,Gram_Positive,Potentially_Pathogenic,Stress_Tolerant,Oxygen_Preference,Gram_Status
EU768043.1.1334,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU764421.1.1355,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ808228.1.1389,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
HQ761111.1.1436,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
EU764833.1.1343,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ824345.1.1384,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ807567.1.1389,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ808480.1.1376,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ805650.1.1385,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU765795.1.1338,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ808607.1.1398,0,1,0.012931034,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
EU764897.1.1361,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ804066.1.1392,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ807370.1.1388,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ805440.1.1391,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
HQ759823.1.1433,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
EU767971.1.1351,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ807327.1.1386,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
HQ754428.1.1369,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ806715.1.1390,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ806506.1.1388,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
EU764013.1.1349,0,1,0.004310345,0,0.029411765,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ807396.1.1377,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ807770.1.1395,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ806030.1.1388,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ824398.1.1385,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ806058.1.1387,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ808581.1.1374,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ806658.1.1388,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808223.1.1387,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ807219.1.1385,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ824213.1.1393,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
EU775368.1.1348,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ808263.1.1392,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808703.1.1392,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ807186.1.1396,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ808318.1.1353,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ805670.1.1391,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ807300.1.1383,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808660.1.1386,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808788.1.1370,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
EU766058.1.1354,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU778848.1.1375,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ808696.1.1390,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
EU767850.1.1357,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ824023.1.1395,0,1,0.012931034,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
EU768074.1.1358,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
EU768315.1.1350,0,1,0.004310345,0,0.029411765,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU775506.1.1389,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ805852.1.1394,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ806238.1.1362,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ806700.1.1391,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ824816.1.1377,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ807314.1.1383,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU763343.1.1342,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ808401.1.1389,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU765978.1.1355,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ807120.1.1376,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ808825.1.1421,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
HQ758472.1.1481,0,1,0.004310345,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ824487.1.1368,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ824176.1.1415,0,1,0.004310345,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ808271.1.1379,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ824503.1.1389,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808121.1.1391,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU775963.1.1406,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
DQ808695.1.1387,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU776391.1.1397,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ809086.1.1379,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU766238.1.1359,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
EU766729.1.1357,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ808441.1.1393,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ809231.1.1381,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
HQ767407.1.1450,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ807621.1.1388,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ806006.1.1388,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808998.1.1391,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
DQ807515.1.1393,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ807418.1.1395,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ806710.1.1393,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ807939.1.1419,0,1,0.004310345,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ807178.1.1389,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ807354.1.1390,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ806210.1.1390,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ806887.1.1396,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ805279.1.1389,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU773420.1.1389,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ805311.1.1385,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU768516.1.1347,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808083.1.1392,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ809733.1.1398,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU778522.1.1384,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ809551.1.1391,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808611.1.1386,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ808519.1.1354,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ806156.1.1393,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ806366.1.1405,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ806891.1.1365,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ809969.1.1390,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ825279.1.1401,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808176.1.1389,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ807107.1.1382,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU767612.1.1355,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ807959.1.1392,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU776517.1.1350,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808255.1.1393,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ806328.1.1353,1,0,0.004310345,0,0.029411765,1,0,0.00729927,0.016949153,Aerobic,Gram_Negative
DQ807461.1.1398,0,1,0.012931034,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ809435.1.1368,0,1,0.00862069,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808334.1.1374,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808563.1.1384,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU776451.1.1368,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
EU765855.1.1359,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ808798.1.1392,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
EU767907.1.1358,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ807852.1.1390,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ824771.1.1392,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ809019.1.1396,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ810158.1.1393,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU777644.1.1387,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808216.1.1393,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU766047.1.1358,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
EU768420.1.1336,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
EU774362.1.1381,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
EU768430.1.1352,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ807668.1.1393,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU766155.1.1353,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ807192.1.1349,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
EU767434.1.1354,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808802.1.1389,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ807925.1.1390,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ810079.1.1380,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
EU764975.1.1356,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
DQ807306.1.1393,0,1,0.012931034,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
EU767458.1.1339,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
EU766056.1.1363,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ809859.1.1362,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ808545.1.1376,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU766105.1.1352,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ807930.1.1386,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808685.1.1375,0,1,0.00862069,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ808920.1.1390,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU768442.1.1375,0,1,0.0,0,0.029411765,1,0,0.00729927,0.0,Anaerobic,Gram_Negative
DQ807955.1.1384,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ807872.1.1367,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU771494.1.1391,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
EU772158.1.1391,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
DQ809695.1.1369,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ807919.1.1390,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808942.1.1388,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ809784.1.1388,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
EU767439.1.1360,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ808080.1.1375,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ810044.1.1375,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808393.1.1389,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
HQ758754.1.1442,0,0,0.784482759,1,0.529411765,1,0,0.795620438,1.084745763,Facultatively_Anaerobic,Gram_Negative
DQ808348.1.1391,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808814.1.1389,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ806234.1.1361,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ809193.1.1388,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
EU768108.1.1367,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ808292.1.1356,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU768287.1.1330,1,0,0.004310345,0,0.029411765,1,0,0.00729927,0.016949153,Aerobic,Gram_Negative
DQ808639.1.1388,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ807183.1.1384,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU778625.1.1365,0,1,0.012931034,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ808722.1.1378,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ809012.1.1373,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808345.1.1395,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ808862.1.1392,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
HQ758328.1.1447,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ808568.1.1374,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ806426.1.1356,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808426.1.1390,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ823786.1.1357,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
HQ760188.1.1428,0,1,0.004310345,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
EU778729.1.1392,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ808964.1.1389,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ823913.1.1360,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
EU768410.1.1336,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ809111.1.1379,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
EU778074.1.1388,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ809047.1.1385,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ809456.1.1390,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ807693.1.1395,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU778338.1.1387,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU771973.1.1368,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ809413.1.1374,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ824130.1.1385,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
EU774174.1.1389,0,0,0.00862069,1,0.0,0,1,0.00729927,0.016949153,Facultatively_Anaerobic,Gram_Positive
EU774323.1.1357,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
HQ775277.1.1439,0,1,0.004310345,0,0.0,0,1,0.0,0.0,Anaerobic,Gram_Positive
EU778419.1.1388,0,0,0.215517241,1,0.088235294,1,0,0.211678832,0.423728814,Facultatively_Anaerobic,Gram_Negative
DQ808822.1.1388,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ807987.1.1396,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
HQ759384.1.1450,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU774219.1.1378,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ809472.1.1389,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808806.1.1393,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808816.1.1370,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
EU767867.1.1360,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
EU768693.1.1352,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808243.1.1400,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ824437.1.1385,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ809118.1.1391,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
HQ759273.1.1443,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
HQ772850.1.1451,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU767778.1.1360,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ809804.1.1389,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
HQ762708.1.1446,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
EU778916.1.1376,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ809208.1.1398,0,1,0.012931034,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ809280.1.1392,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU768480.1.1353,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ807647.1.1391,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
HQ772511.1.1443,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU794119.1.1454,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU779193.1.1371,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
DQ808945.1.1374,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
EU772719.1.1374,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
EU771442.1.1362,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
DQ810174.1.1366,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
EU774685.1.1373,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
EU768242.1.1353,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ809818.1.1390,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
EU768719.1.1355,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
EU776763.1.1393,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
HQ759796.1.1448,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU773218.1.1385,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
EU776923.1.1396,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU771654.1.1390,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU767161.1.1329,0,1,0.00862069,0,0.029411765,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
EU768402.1.1352,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
HQ761653.1.1454,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
HQ761709.1.1450,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ808770.1.1394,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ825086.1.1392,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
HQ761439.1.1422,0,1,0.004310345,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
DQ815638.1.1413,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
DQ810008.1.1391,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ808167.1.1377,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
EU772231.1.1379,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
DQ825180.1.1396,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
