	Aerobic	Anaerobic	Contains_Mobile_Elements	Facultatively_Anaerobic	Forms_Biofilms	Gram_Negative	Gram_Positive	Potentially_Pathogenic	Stress_Tolerant
DQ808318.1.1353	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ805670.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ807300.1.1383	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808660.1.1386	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808788.1.1370	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU766058.1.1354	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU778848.1.1375	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ808696.1.1390	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU767850.1.1357	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ824023.1.1395	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
EU768074.1.1358	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EU768315.1.1350	0	1	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
EU775506.1.1389	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ805852.1.1394	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ806238.1.1362	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ806700.1.1391	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ824816.1.1377	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ807314.1.1383	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU763343.1.1342	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ808401.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU765978.1.1355	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ807120.1.1376	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ808825.1.1421	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ758472.1.1481	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
DQ824487.1.1368	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ824176.1.1415	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
DQ808271.1.1379	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ824503.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808121.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU775963.1.1406	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ808695.1.1387	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU776391.1.1397	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ809086.1.1379	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU766238.1.1359	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EU766729.1.1357	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ808441.1.1393	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ809231.1.1381	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ767407.1.1450	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ807621.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ806006.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808998.1.1391	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ807515.1.1393	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ807418.1.1395	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ806710.1.1393	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ807939.1.1419	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
DQ807178.1.1389	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ807354.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ806210.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ806887.1.1396	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ805279.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU773420.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ805311.1.1385	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU768516.1.1347	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808083.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ809733.1.1398	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU778522.1.1384	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ809551.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808611.1.1386	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ808519.1.1354	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ806156.1.1393	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ806366.1.1405	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ806891.1.1365	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ809969.1.1390	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ825279.1.1401	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808176.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ807107.1.1382	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU767612.1.1355	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ807959.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU776517.1.1350	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808255.1.1393	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ806328.1.1353	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
DQ807461.1.1398	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
DQ809435.1.1368	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
DQ808334.1.1374	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808563.1.1384	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU776451.1.1368	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
EU765855.1.1359	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ808798.1.1392	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
EU767907.1.1358	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ807852.1.1390	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
DQ824771.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ809019.1.1396	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ810158.1.1393	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU777644.1.1387	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808216.1.1393	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU766047.1.1358	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU768420.1.1336	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
EU774362.1.1381	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU768430.1.1352	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ807668.1.1393	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU766155.1.1353	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ807192.1.1349	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU767434.1.1354	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808802.1.1389	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
DQ807925.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ810079.1.1380	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU764975.1.1356	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ807306.1.1393	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
EU767458.1.1339	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU766056.1.1363	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ809859.1.1362	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ808545.1.1376	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU766105.1.1352	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ807930.1.1386	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808685.1.1375	0	1	0.00862069	0	0.0	1	0	0.01459854	0.016949153
DQ808920.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU768442.1.1375	0	1	0.0	0	0.029411765	1	0	0.00729927	0.0
DQ807955.1.1384	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ807872.1.1367	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU771494.1.1391	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU772158.1.1391	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ809695.1.1369	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ807919.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808942.1.1388	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ809784.1.1388	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU767439.1.1360	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ808080.1.1375	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ810044.1.1375	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808393.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ758754.1.1442	0	0	0.784482759	1	0.529411765	1	0	0.795620438	1.084745763
DQ808348.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808814.1.1389	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ806234.1.1361	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ809193.1.1388	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
EU768108.1.1367	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
DQ808292.1.1356	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU768287.1.1330	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
DQ808639.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ807183.1.1384	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU778625.1.1365	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
DQ808722.1.1378	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ809012.1.1373	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808345.1.1395	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ808862.1.1392	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ758328.1.1447	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ808568.1.1374	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ806426.1.1356	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808426.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ823786.1.1357	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ760188.1.1428	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
EU778729.1.1392	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ808964.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ823913.1.1360	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU768410.1.1336	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ809111.1.1379	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
EU778074.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ809047.1.1385	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ809456.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ807693.1.1395	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU778338.1.1387	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU771973.1.1368	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ809413.1.1374	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ824130.1.1385	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU774174.1.1389	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
EU774323.1.1357	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ775277.1.1439	0	1	0.004310345	0	0.0	0	1	0.0	0.0
EU778419.1.1388	0	0	0.215517241	1	0.088235294	1	0	0.211678832	0.423728814
DQ808822.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ807987.1.1396	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ759384.1.1450	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU774219.1.1378	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ809472.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808806.1.1393	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808816.1.1370	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU767867.1.1360	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EU768693.1.1352	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808243.1.1400	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ824437.1.1385	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ809118.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ759273.1.1443	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ772850.1.1451	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU767778.1.1360	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ809804.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ762708.1.1446	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EU778916.1.1376	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ809208.1.1398	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
DQ809280.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU768480.1.1353	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ807647.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ772511.1.1443	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU794119.1.1454	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU779193.1.1371	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ808945.1.1374	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU772719.1.1374	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU771442.1.1362	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ810174.1.1366	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU774685.1.1373	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU768242.1.1353	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ809818.1.1390	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU768719.1.1355	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU776763.1.1393	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ759796.1.1448	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU773218.1.1385	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU776923.1.1396	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU771654.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU767161.1.1329	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
EU768402.1.1352	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ761653.1.1454	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ761709.1.1450	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ808770.1.1394	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ825086.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ761439.1.1422	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ815638.1.1413	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ810008.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ808167.1.1377	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU772231.1.1379	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ825180.1.1396	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ809627.1.1380	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ809599.1.1387	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU767442.1.1340	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ808913.1.1397	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ768859.1.1377	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ809668.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ809207.1.1393	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU772974.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU775142.1.1378	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HM333224.1.1347	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ761717.1.1454	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ809868.1.1377	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ767798.1.1403	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
HQ759705.1.1447	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ824899.1.1385	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU772439.1.1399	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ761451.1.1448	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ809291.1.1378	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ808654.1.1372	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
EU767962.1.1350	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU774276.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
GQ079304.1.1351	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ825116.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU772410.1.1384	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ810137.1.1361	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU771954.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ809889.1.1387	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU774173.1.1372	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU771790.1.1373	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
EU773475.1.1370	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU772923.1.1378	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ771673.1.1438	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU771847.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ823650.1.1363	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ808936.1.1393	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU772059.1.1391	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU773483.1.1377	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ780764.1.1419	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
EU774616.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ809774.1.1389	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU771800.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ810025.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ809277.1.1405	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
EU775460.1.1390	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU771531.1.1365	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
EU778240.1.1371	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU773443.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
GQ079293.1.1335	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU773740.1.1375	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ763271.1.1439	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
EU773484.1.1362	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ824141.1.1392	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ905305.1.1457	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
GQ079892.1.1367	0	0	0.012931034	0	0.0	0	1	0.00729927	0.016949153
HQ762597.1.1448	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ775388.1.1436	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ823771.1.1389	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ763367.1.1416	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU774981.1.1368	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ778029.1.1454	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU774803.1.1354	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
EU772812.1.1371	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ779104.1.1442	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU773177.1.1384	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ776247.1.1377	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EU775015.1.1345	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU775439.1.1379	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU772043.1.1400	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ824477.1.1385	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU775099.1.1394	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU774126.1.1393	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
EU773330.1.1399	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
GQ082188.1.1361	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU778898.1.1349	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ761573.1.1446	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ762383.1.1468	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
EU777366.1.1347	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
HQ761631.1.1412	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
HQ763465.1.1417	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
EU775688.1.1371	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU774123.1.1361	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ770600.1.1434	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ765657.1.1419	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
HQ761274.1.1458	0	0	0.043103448	0	0.0	0	1	0.00729927	0.016949153
DQ810001.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU774320.1.1378	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ762996.1.1442	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU772491.1.1390	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ762964.1.1436	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EU772528.1.1373	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ762575.1.1432	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ778310.1.1449	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU771811.1.1393	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
EU774446.1.1386	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ766578.1.1445	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ780860.1.1447	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU773903.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ780956.1.1441	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU778182.1.1364	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EU774933.1.1397	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU774644.1.1391	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU774103.1.1371	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU775456.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ763215.1.1442	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU778223.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU775547.1.1388	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU774096.1.1364	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU773500.1.1402	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ762822.1.1451	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ762494.1.1426	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ823649.1.1357	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EU776412.1.1391	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU774120.1.1373	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU777041.1.1378	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ762983.1.1446	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ784942.1.1445	0	0	0.004310345	0	0.0	1	0	0.0	0.0
HQ761821.1.1454	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU774470.1.1372	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
EU774380.1.1385	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU776898.1.1395	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ774391.1.1458	0	0	0.081896552	1	0.205882353	1	0	0.270072993	0.762711864
EU779054.1.1366	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
EU776134.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
