"","results.valid_p","q_value","LR_stat","ko","ko_descript"
"1765",0.999884031229537,1,56.082185635642,"K02054","ABC.SP.P1; putative spermidine/putrescine transport system permease protein"
"1766",0.99988407375005,1,56.0812944960508,"K02564","nagB, GNPDA; glucosamine-6-phosphate deaminase [EC:3.5.99.6]"
"1767",0.999885047920828,1,56.0607962071541,"K03523","bioY; biotin transport system substrate-specific component"
"1768",0.999891250507268,1,55.9264556883115,"K07220","K07220; uncharacterized protein"
"1769",0.999894077797837,1,55.8628949474942,"K00500","phhA, PAH; phenylalanine-4-hydroxylase [EC:1.14.16.1]"
"1770",0.999897699915838,1,55.7791731230517,"K00334","nuoE; NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]"
"1771",0.999898283716202,1,55.7654276276411,"K07783","uhpC; MFS transporter, OPA family, sugar phosphate sensor protein UhpC"
"1772",0.999899998882871,1,55.724625232808,"K01011","TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]"
"1773",0.999900664239856,1,55.7086254219885,"K01819","E5.3.1.26, lacA, lacB; galactose-6-phosphate isomerase [EC:5.3.1.26]"
"1774",0.999901529191828,1,55.6876796169446,"K03831","mogA; molybdopterin adenylyltransferase [EC:2.7.7.75]"
"1775",0.999906695800305,1,55.5589634137488,"K02392","flgG; flagellar basal-body rod protein FlgG"
"1776",0.999911499451277,1,55.4333329375853,"K01666","mhpE; 4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39]"
"1777",0.999912675669205,1,55.4016262323488,"K23351","gcdC, mmdC; glutaconyl-CoA/methylmalonyl-CoA decarboxylase subunit gamma"
"1778",0.99991432168172,1,55.356596326068,"K09125","yhhQ; queuosine precursor transporter"
"1779",0.99991462884155,1,55.3481062487915,"K09817","znuC; zinc transport system ATP-binding protein [EC:7.2.2.20]"
"1780",0.999914714945738,1,55.345721286617,"K02082","agaS; D-galactosamine 6-phosphate deaminase/isomerase [EC:3.5.99.-]"
"1781",0.99991531616689,1,55.3290069473943,"K07107","ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]"
"1782",0.999915843439212,1,55.3142592408659,"K06212","focA; formate transporter"
"1783",0.999918421155906,1,55.2409267221207,"K03833","selB, EEFSEC; selenocysteine-specific elongation factor"
"1784",0.99991936330528,1,55.2135961866476,"K19138","csm2; CRISPR-associated protein Csm2"
"1785",0.99991936330528,1,55.2135961866476,"K19140","csm5; CRISPR-associated protein Csm5"
"1786",0.999919374945024,1,55.2132567169297,"K10710","frlD; fructoselysine 6-kinase [EC:2.7.1.218]"
"1787",0.999921170134691,1,55.1603582751285,"K15976","K15976; putative NAD(P)H nitroreductase [EC:1.-.-.-]"
"1788",0.999921388257219,1,55.1538562874528,"K01962","accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]"
"1789",0.999922288770334,1,55.1268377473695,"K11735","gabP; GABA permease"
"1790",0.999924769953547,1,55.0508895979593,"K07862","sstT; serine/threonine transporter"
"1791",0.999925897356182,1,55.0156228765715,"K01273","DPEP; membrane dipeptidase [EC:3.4.13.19]"
"1792",0.999926173504089,1,55.0069100226625,"K00656","E2.3.1.54, pflD; formate C-acetyltransferase [EC:2.3.1.54]"
"1793",0.999926375892545,1,55.0005054916047,"K00626","ACAT, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]"
"1794",0.999927644534819,1,54.9599900163776,"K13281","uvsE, UVE1; UV DNA damage endonuclease [EC:3.-.-.-]"
"1795",0.999928240139599,1,54.9407447842767,"K01214","ISA, treX; isoamylase [EC:3.2.1.68]"
"1796",0.999929623394426,1,54.895480694312,"K16649","glft1; rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,3/1,4-galactofuranosyltransferase [EC:2.4.1.287]"
"1797",0.999930267383692,1,54.874130004723,"K10001","gltI, aatJ; glutamate/aspartate transport system substrate-binding protein"
"1798",0.999930267383692,1,54.874130004723,"K10002","gltK, aatM; glutamate/aspartate transport system permease protein"
"1799",0.999930267383692,1,54.874130004723,"K10003","gltJ, aatQ; glutamate/aspartate transport system permease protein"
"1800",0.999930948700525,1,54.8513450418822,"K25034","btuF; cobalamin transport system substrate-binding protein"
"1801",0.99993227989435,1,54.8062283284949,"K02653","pilC; type IV pilus assembly protein PilC"
"1802",0.999933751772021,1,54.7553916014462,"K23753","ppk2, pap; AMP-polyphosphate phosphotransferase [EC:2.7.4.33]"
"1803",0.999935497730178,1,54.6937343850651,"K00652","bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]"
"1804",0.999936171798511,1,54.6695217891177,"K01258","pepT; tripeptide aminopeptidase [EC:3.4.11.4]"
"1805",0.999937973965209,1,54.6036225114797,"K02231","cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]"
"1806",0.999938885160844,1,54.5696348118769,"K15635","apgM; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]"
"1807",0.999940559502034,1,54.505956938618,"K07799","mdtA; membrane fusion protein, multidrug efflux system"
"1808",0.999943365450415,1,54.395472925788,"K09969","aapJ, bztA; general L-amino acid transport system substrate-binding protein"
"1809",0.999944250326155,1,54.3595923527623,"K09116","K09116; damage-control phosphatase, subfamily I [EC:3.1.3.-]"
"1810",0.999946181468307,1,54.2794437387898,"K06206","sfsA; sugar fermentation stimulation protein A"
"1811",0.999946593816041,1,54.2619898763454,"K07322","ytfE, scdA; regulator of cell morphogenesis and NO signaling"
"1812",0.999946624604657,1,54.2606817171341,"K10202","ngcG; N-acetylglucosamine transport system permease protein"
"1813",0.999947438766176,1,54.2258365082164,"K01678","E4.2.1.2AB, fumB; fumarate hydratase subunit beta [EC:4.2.1.2]"
"1814",0.999949026961041,1,54.1564191234852,"K01270","pepD; dipeptidase D [EC:3.4.13.-]"
"1815",0.999949631301834,1,54.1294837651119,"K00784","rnz; ribonuclease Z [EC:3.1.26.11]"
"1816",0.999951103064387,1,54.0626301296109,"K01489","cdd, CDA; cytidine deaminase [EC:3.5.4.5]"
"1817",0.999951449736356,1,54.0466151754093,"K01361","E3.4.21.96; lactocepin [EC:3.4.21.96]"
"1818",0.999952598943555,1,53.9927672081716,"K11912","ppkA; serine/threonine-protein kinase PpkA [EC:2.7.11.1]"
"1819",0.999955889469492,1,53.8316976545528,"K07165","fecR; transmembrane sensor"
"1820",0.999956284879785,1,53.8116076300014,"K10240","cebE; cellobiose transport system substrate-binding protein"
"1821",0.999956477221408,1,53.8017748989403,"K03816","xpt; xanthine phosphoribosyltransferase [EC:2.4.2.22]"
"1822",0.999956503309154,1,53.8004381992313,"K23514","fecI, prhI; RNA polymerase sigma-19 factor, ECF subfamily"
"1823",0.999957082465655,1,53.7705723535025,"K05366","mrcA; penicillin-binding protein 1A [EC:2.4.99.28 3.4.16.4]"
"1824",0.999958811031462,1,53.679186324831,"K04488","iscU, nifU; nitrogen fixation protein NifU and related proteins"
"1825",0.999958875857254,1,53.6756911998938,"K03091","sigE_F_G; RNA polymerase sigma-E/F/G factor"
"1826",0.999959139460359,1,53.661426674295,"K09963","K09963; uncharacterized protein"
"1827",0.999959428130162,1,53.6457086541823,"K22390","ACP7; acid phosphatase type 7"
"1828",0.999959766295519,1,53.6271647547166,"K06395","spoIIIAF; stage III sporulation protein AF"
"1829",0.999960470757466,1,53.5880711905022,"K14052","puuP; putrescine importer"
"1830",0.999960482194407,1,53.5874312556295,"K20975","K20975; two-component system, sensor histidine kinase [EC:2.7.13.3]"
"1831",0.999961658914689,1,53.5206651204318,"K18122","cat2, abfT; 4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]"
"1832",0.999963102809048,1,53.4361243936916,"K02233","E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]"
"1833",0.999963804759248,1,53.3939233649928,"K04651","hypA, hybF; hydrogenase nickel incorporation protein HypA/HybF"
"1834",0.999964542138856,1,53.3487762321053,"K10797","enr; 2-enoate reductase [EC:1.3.1.31]"
"1835",0.999966447413558,1,53.2280089216565,"K23124","pxpC; 5-oxoprolinase (ATP-hydrolysing) subunit C [EC:3.5.2.9]"
"1836",0.99996660740509,1,53.217583395083,"K04720","cobD; threonine-phosphate decarboxylase [EC:4.1.1.81]"
"1837",0.999966992788441,1,53.1922812614182,"K02495","hemN, hemZ; oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]"
"1838",0.999967815513563,1,53.1373458012584,"K06306","sleL; cortical fragment-lytic enzyme [EC:3.2.1.-]"
"1839",0.999968501115784,1,53.0905728195377,"K03303","lutP, lctP; lactate permease"
"1840",0.999970134116462,1,52.9752883446663,"K07076","K07076; uncharacterized protein"
"1841",0.999970420304423,1,52.9544904719776,"K23684","aglJ; dolichol-phosphate hexosyltransferase [EC:2.4.1.-]"
"1842",0.999971407135794,1,52.8813296839238,"K03558","cvpA; membrane protein required for colicin V production"
"1843",0.999971433300597,1,52.8793585162218,"K06994","K06994; putative drug exporter of the RND superfamily"
"1844",0.999971851645888,1,52.8476144583556,"K10820","ytfR; galactofuranose transport system ATP-binding protein [EC:7.5.2.9]"
"1845",0.999972669880423,1,52.7842535289733,"K03442","mscS; small conductance mechanosensitive channel"
"1846",0.999973129036855,1,52.7479305838816,"K02381","fdrA; FdrA protein"
"1847",0.9999734028831,1,52.7259946878622,"K04041","fbp3; fructose-1,6-bisphosphatase III [EC:3.1.3.11]"
"1848",0.999973553370949,1,52.7138516363622,"K12999","rgpI; glucosyltransferase [EC:2.4.1.-]"
"1849",0.999974897816249,1,52.6024562726266,"K24206","uacT; uric acid transporter"
"1850",0.999974921693522,1,52.6004287653299,"K24843","ubiT; 2-(all-trans-polyprenyl)phenol 6-hydroxylase (prephenate) accessory factor UbiT"
"1851",0.999974921693522,1,52.6004287653299,"K24844","ubiU; 2-(all-trans-polyprenyl)phenol 6-hydroxylase (prephenate) UbiU [EC:1.97.1.15]"
"1852",0.999974921693522,1,52.6004287653299,"K24845","ubiV; 2-(all-trans-polyprenyl)phenol 6-hydroxylase (prephenate) UbiV [EC:1.97.1.15]"
"1853",0.999974943105741,1,52.598609064922,"K02362","entD, pptT; enterobactin synthetase component D / holo-[acyl-carrier protein] synthase [EC:6.3.2.14 2.7.8.7]"
"1854",0.999974978666818,1,52.5955837738169,"K09765","queH; epoxyqueuosine reductase [EC:1.17.99.6]"
"1855",0.999975922431668,1,52.5138145768767,"K01963","accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]"
"1856",0.999976127171759,1,52.4956871225473,"K00876","udk, UCK; uridine kinase [EC:2.7.1.48]"
"1857",0.999976463813042,1,52.4655681097282,"K16301","efeB; deferrochelatase/peroxidase EfeB [EC:1.11.1.-]"
"1858",0.999977181289286,1,52.4000309887916,"K09706","K09706; uncharacterized protein"
"1859",0.999977422959948,1,52.3775285221017,"K01911","menE; o-succinylbenzoate---CoA ligase [EC:6.2.1.26]"
"1860",0.999977842594056,1,52.3379236837162,"K23876","hgdC, fldI, hadI, lcdC; (R)-2-hydroxyacyl-CoA dehydratese activating ATPase [EC:5.6.1.9]"
"1861",0.999979529367077,1,52.1714291284876,"K02623","pcaQ; LysR family transcriptional regulator, pca operon transcriptional activator"
"1862",0.999979547202363,1,52.1696021353375,"K09970","aapQ, bztB; general L-amino acid transport system permease protein"
"1863",0.999980499369046,1,52.0698700943489,"K04561","norB; nitric oxide reductase subunit B [EC:1.7.2.5]"
"1864",0.999980801149267,1,52.0373238798409,"K16087","TC.FEV.OM3, tbpA, hemR, lbpA, hpuB, bhuR, hugA, hmbR; hemoglobin/transferrin/lactoferrin receptor protein"
"1865",0.999980803431873,1,52.0370759162335,"K01897","ACSL, fadD; long-chain-fatty-acid---CoA ligase [EC:6.2.1.3]"
"1866",0.999981338052875,1,51.9782374024182,"K12583","mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase [EC:2.4.1.-]"
"1867",0.999981577269721,1,51.9514056429883,"K01770","ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]"
"1868",0.999981912718258,1,51.9132343075096,"K09703","K09703; uncharacterized protein"
"1869",0.999982377913525,1,51.8592048682788,"K07246","ttuC, dmlA; tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]"
"1870",0.999982415648044,1,51.8547648090518,"K03293","TC.AAT; amino acid transporter, AAT family"
"1871",0.999982588485011,1,51.8343149404386,"K04486","E3.1.3.15B; histidinol-phosphatase (PHP family) [EC:3.1.3.15]"
"1872",0.999982718215517,1,51.8188420971463,"K00595","cobL-cbiET; precorrin-6B C5,15-methyltransferase / cobalt-precorrin-6B C5,C15-methyltransferase [EC:2.1.1.132 2.1.1.289 2.1.1.196]"
"1873",0.999982735214498,1,51.8168067169279,"K16328","psuK; pseudouridine kinase [EC:2.7.1.83]"
"1874",0.999982844119508,1,51.803722937509,"K19337","hexR; RpiR family transcriptional regulator, carbohydrate utilization regulator"
"1875",0.999983901155966,1,51.672593820304,"K18997","cbpM; chaperone modulatory protein CbpM"
"1876",0.999984387688305,1,51.6095485584935,"K07576","K07576; metallo-beta-lactamase family protein"
"1877",0.99998444580376,1,51.6018971565661,"K02456","gspG; general secretion pathway protein G"
"1878",0.999985012025898,1,51.5259370779615,"K11085","msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:7.5.2.6]"
"1879",0.999985343428407,1,51.4802412565778,"K03756","potE; putrescine:ornithine antiporter"
"1880",0.999985375460142,1,51.47577413676,"K13929","mdcA; malonate decarboxylase alpha subunit [EC:2.3.1.187]"
"1881",0.999985946100295,1,51.3946418408573,"K00887","dgkA; undecaprenol kinase [EC:2.7.1.66]"
"1882",0.999986331038211,1,51.3381770977796,"K09825","perR; Fur family transcriptional regulator, peroxide stress response regulator"
"1883",0.999986638199046,1,51.2920582620691,"K18197","yesW; rhamnogalacturonan endolyase [EC:4.2.2.23]"
"1884",0.9999876004682,1,51.1409606441883,"K11621","liaG; lia operon protein LiaG"
"1885",0.99998796135601,1,51.0814865051065,"K08174","glcP; MFS transporter, FHS family, glucose/mannose:H+ symporter"
"1886",0.999988381450117,1,51.010144666684,"K16692","etk-wzc; tyrosine-protein kinase Etk/Wzc [EC:2.7.10.3]"
"1887",0.999988891818081,1,50.9201937759534,"K11928","putP; sodium/proline symporter"
"1888",0.999989125093711,1,50.877800949404,"K23536","nupC; general nucleoside transport system permease protein"
"1889",0.999990317606392,1,50.6470058629827,"K16785","ecfT; energy-coupling factor transport system permease protein"
"1890",0.999990323470992,1,50.6458072271762,"K10118","msmF; raffinose/stachyose/melibiose transport system permease protein"
"1891",0.999990430867755,1,50.6237372955247,"K09002","csm3; CRISPR-associated protein Csm3"
"1892",0.999990879885622,1,50.5289109436036,"K03153","thiO; glycine oxidase [EC:1.4.3.19]"
"1893",0.999991006050421,1,50.50148922742,"K16055","TPS; trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12]"
"1894",0.99999116207081,1,50.4670819367975,"K06917","selU, mnmH; tRNA 2-selenouridine synthase [EC:2.9.1.3]"
"1895",0.999991725682274,1,50.3379199330071,"K12945","nudK; GDP-mannose pyrophosphatase NudK [EC:3.6.1.-]"
"1896",0.999991873581323,1,50.3026778066317,"K21065","E3.2.1.197; beta-1,2-mannosidase [EC:3.2.1.197]"
"1897",0.999991908125546,1,50.2943609411145,"K23352","gcdD, mmdD; glutaconyl-CoA/methylmalonyl-CoA decarboxylase subunit delta"
"1898",0.999992731192582,1,50.085797756303,"K18917","mrx1; mycoredoxin [EC:1.20.4.3]"
"1899",0.999992733790961,1,50.0851053570231,"K02663","pilN; type IV pilus assembly protein PilN"
"1900",0.99999301770444,1,50.0080325229161,"K02444","glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor"
"1901",0.999993095811231,1,49.9863199060621,"K18218","tet35; tetracycline resistance efflux pump"
"1902",0.999993865070062,1,49.7593941783966,"K03733","xerC; integrase/recombinase XerC"
"1903",0.999993975848161,1,49.7245638641596,"K03399","cbiE; cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]"
"1904",0.999994007177272,1,49.7146057795821,"K07452","mcrB; 5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-]"
"1905",0.999994044242445,1,49.7027619340841,"K18816","aac6-I, aacA7; aminoglycoside 6'-N-acetyltransferase I [EC:2.3.1.82]"
"1906",0.999994273764918,1,49.6278608314171,"K22044","ybiO; moderate conductance mechanosensitive channel"
"1907",0.999994362052678,1,49.5983058168907,"K03453","TC.BASS; bile acid:Na+ symporter, BASS family"
"1908",0.999994449141721,1,49.5687284504446,"K01167","rnaSA; ribonuclease T1 [EC:4.6.1.24]"
"1909",0.999994514649929,1,49.546195360723,"K06397","spoIIIAH; stage III sporulation protein AH"
"1910",0.999994649026568,1,49.4991812326941,"K16150","K16150; glycogen synthase [EC:2.4.1.11]"
"1911",0.99999466201541,1,49.4945789580972,"K03758","arcD, lysl, lysP; arginine:ornithine antiporter / lysine permease"
"1912",0.999994662295053,1,49.4944797592895,"K13002","wbyL; glycosyltransferase [EC:2.4.1.-]"
"1913",0.999994866268484,1,49.4208064959217,"K11209","yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]"
"1914",0.999994913578434,1,49.4033309196366,"K16925","ykoE; energy-coupling factor transport system permease protein"
"1915",0.99999507565847,1,49.342295270007,"K03270","kdsC; 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]"
"1916",0.999995108021467,1,49.3298851242727,"K11927","rhlE; ATP-dependent RNA helicase RhlE [EC:5.6.2.7]"
"1917",0.999995282858716,1,49.261493271631,"K00113","glpC; glycerol-3-phosphate dehydrogenase subunit C"
"1918",0.999995327618142,1,49.2436063362863,"K03704","cspA; cold shock protein"
"1919",0.999995388206855,1,49.2191385074283,"K07979","ytrA; GntR family transcriptional regulator"
"1920",0.999995431132427,1,49.2016223666934,"K13889","gsiB; glutathione transport system substrate-binding protein"
"1921",0.999995559321084,1,49.1483891234476,"K04652","hypB; hydrogenase nickel incorporation protein HypB"
"1922",0.999995781351195,1,49.0527146933985,"K12976","pagL; lipid A 3-O-deacylase [EC:3.1.1.-]"
"1923",0.9999958687063,1,49.0137852399303,"K06048","gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]"
"1924",0.999995930159445,1,48.9859379793083,"K01200","pulA; pullulanase [EC:3.2.1.41]"
"1925",0.999995974400134,1,48.9656475687901,"K00364","guaC, GMPR; GMP reductase [EC:1.7.1.7]"
"1926",0.999996031271542,1,48.9392576885927,"K01521","cdh; CDP-diacylglycerol pyrophosphatase [EC:3.6.1.26]"
"1927",0.999996034301845,1,48.9378417053159,"K23259","adh; isopropanol dehydrogenase (NADP+) [EC:1.1.1.80]"
"1928",0.999996083764287,1,48.9145858965763,"K06077","slyB; outer membrane lipoprotein SlyB"
"1929",0.999996160958679,1,48.8777401498581,"K01610","pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]"
"1930",0.999996259151158,1,48.8298637451532,"K07337","K07337; penicillin-binding protein activator"
"1931",0.999996334473549,1,48.7923399340405,"K02839","prfH; peptide chain release factor"
